postal_code,town_name,council_code,council_name,region_code,region_name
4891,"Toreby L",0376,Guldborgsund,1085,"Region Sjælland"
4892,Kettinge,0376,Guldborgsund,1085,"Region Sjælland"
4894,"Øster Ulslev",0360,Lolland,1085,"Region Sjælland"
4895,Errindlev,0360,Lolland,1085,"Region Sjælland"
4900,Nakskov,0360,Lolland,1085,"Region Sjælland"
4912,Harpelunde,0360,Lolland,1085,"Region Sjælland"
4913,Horslunde,0360,Lolland,1085,"Region Sjælland"
4920,Søllested,0360,Lolland,1085,"Region Sjælland"
4930,Maribo,0360,Lolland,1085,"Region Sjælland"
4941,Bandholm,0360,Lolland,1085,"Region Sjælland"
4942,Askø,0360,Lolland,1085,"Region Sjælland"
4943,"Torrig L",0360,Lolland,1085,"Region Sjælland"
4944,Fejø,0360,Lolland,1085,"Region Sjælland"
4945,Femø,0360,Lolland,1085,"Region Sjælland"
4951,Nørreballe,0360,Lolland,1085,"Region Sjælland"
4952,Stokkemarke,0360,Lolland,1085,"Region Sjælland"
4953,Vesterborg,0360,Lolland,1085,"Region Sjælland"
4960,Holeby,0360,Lolland,1085,"Region Sjælland"
4970,Rødby,0360,Lolland,1085,"Region Sjælland"
4983,Dannemare,0360,Lolland,1085,"Region Sjælland"
4990,Sakskøbing,0376,Guldborgsund,1085,"Region Sjælland"
5000,"Odense C",0461,Odense,1083,"Region Syddanmark"
5200,"Odense V",0461,Odense,1083,"Region Syddanmark"
5210,"Odense NV",0461,Odense,1083,"Region Syddanmark"
5220,"Odense SØ",0461,Odense,1083,"Region Syddanmark"
5230,"Odense M",0461,Odense,1083,"Region Syddanmark"
5240,"Odense NØ",0461,Odense,1083,"Region Syddanmark"
5250,"Odense SV",0461,Odense,1083,"Region Syddanmark"
5260,"Odense S",0461,Odense,1083,"Region Syddanmark"
5270,"Odense N",0461,Odense,1083,"Region Syddanmark"
5290,Marslev,0440,Kerteminde,1083,"Region Syddanmark"
5300,Kerteminde,0440,Kerteminde,1083,"Region Syddanmark"
5320,Agedrup,0461,Odense,1083,"Region Syddanmark"
5330,Munkebo,0440,Kerteminde,1083,"Region Syddanmark"
5350,Rynkeby,0440,Kerteminde,1083,"Region Syddanmark"
5370,Mesinge,0440,Kerteminde,1083,"Region Syddanmark"
5380,Dalby,0440,Kerteminde,1083,"Region Syddanmark"
5390,Martofte,0440,Kerteminde,1083,"Region Syddanmark"
5400,Bogense,0480,Nordfyns,1083,"Region Syddanmark"
5450,Otterup,0480,Nordfyns,1083,"Region Syddanmark"
5462,Morud,0480,Nordfyns,1083,"Region Syddanmark"
5463,Harndrup,0410,Middelfart,1083,"Region Syddanmark"
5464,"Brenderup Fyn",0410,Middelfart,1083,"Region Syddanmark"
5466,Asperup,0410,Middelfart,1083,"Region Syddanmark"
5471,Søndersø,0480,Nordfyns,1083,"Region Syddanmark"
5474,Veflinge,0480,Nordfyns,1083,"Region Syddanmark"
5485,Skamby,0480,Nordfyns,1083,"Region Syddanmark"
5491,Blommenslyst,0461,Odense,1083,"Region Syddanmark"
5492,Vissenbjerg,0420,Assens,1083,"Region Syddanmark"
5500,Middelfart,0410,Middelfart,1083,"Region Syddanmark"
5540,Ullerslev,0440,Kerteminde,1083,"Region Syddanmark"
5550,Langeskov,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5560,Aarup,0410,Middelfart,1083,"Region Syddanmark"
5580,"Nørre Aaby",0410,Middelfart,1083,"Region Syddanmark"
5591,Gelsted,0410,Middelfart,1083,"Region Syddanmark"
5592,Ejby,0410,Middelfart,1083,"Region Syddanmark"
5600,Faaborg,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5601,Lyø,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5602,Avernakø,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5603,Bjørnø,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5610,Assens,0410,Middelfart,1083,"Region Syddanmark"
5620,Glamsbjerg,0420,Assens,1083,"Region Syddanmark"
5631,Ebberup,0420,Assens,1083,"Region Syddanmark"
5642,Millinge,0420,Assens,1083,"Region Syddanmark"
5672,Broby,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5683,Haarby,0420,Assens,1083,"Region Syddanmark"
5690,Tommerup,0420,Assens,1083,"Region Syddanmark"
5700,Svendborg,0479,Svendborg,1083,"Region Syddanmark"
5750,Ringe,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5762,"Vester Skerninge",0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5771,Stenstrup,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5772,Kværndrup,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5792,Årslev,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5800,Nyborg,0450,Nyborg,1083,"Region Syddanmark"
5853,Ørbæk,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5854,Gislev,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5856,Ryslinge,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5863,"Ferritslev Fyn",0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
5871,Frørup,0450,Nyborg,1083,"Region Syddanmark"
5874,Hesselager,0450,Nyborg,1083,"Region Syddanmark"
5881,"Skårup Fyn",0479,Svendborg,1083,"Region Syddanmark"
5882,Vejstrup,0479,Svendborg,1083,"Region Syddanmark"
5883,Oure,0479,Svendborg,1083,"Region Syddanmark"
5884,Gudme,0479,Svendborg,1083,"Region Syddanmark"
5892,"Gudbjerg Sydfyn",0479,Svendborg,1083,"Region Syddanmark"
5900,Rudkøbing,0482,Langeland,1083,"Region Syddanmark"
5932,Humble,0482,Langeland,1083,"Region Syddanmark"
5935,Bagenkop,0482,Langeland,1083,"Region Syddanmark"
5943,Strynø,0482,Langeland,1083,"Region Syddanmark"
5953,Tranekær,0482,Langeland,1083,"Region Syddanmark"
5960,Marstal,0492,Ærø,1083,"Region Syddanmark"
5965,Birkholm,0492,Ærø,1083,"Region Syddanmark"
5970,Ærøskøbing,0492,Ærø,1083,"Region Syddanmark"
5985,"Søby Ærø",0492,Ærø,1083,"Region Syddanmark"
6000,Kolding,0621,Kolding,1083,"Region Syddanmark"
6040,Egtved,0621,Kolding,1083,"Region Syddanmark"
6051,Almind,0621,Kolding,1083,"Region Syddanmark"
6052,Viuf,0621,Kolding,1083,"Region Syddanmark"
6064,Jordrup,0621,Kolding,1083,"Region Syddanmark"
6070,Christiansfeld,0510,Haderslev,1083,"Region Syddanmark"
6091,Bjert,0621,Kolding,1083,"Region Syddanmark"
6092,"Sønder Stenderup",0621,Kolding,1083,"Region Syddanmark"
6093,Sjølund,0621,Kolding,1083,"Region Syddanmark"
6094,Hejls,0510,Haderslev,1083,"Region Syddanmark"
6100,Haderslev,0510,Haderslev,1083,"Region Syddanmark"
6200,Aabenraa,0580,Aabenraa,1083,"Region Syddanmark"
6210,Barsø,0580,Aabenraa,1083,"Region Syddanmark"
6230,Rødekro,0580,Aabenraa,1083,"Region Syddanmark"
6240,Løgumkloster,0550,Tønder,1083,"Region Syddanmark"
6261,Bredebro,0550,Tønder,1083,"Region Syddanmark"
6270,Tønder,0550,Tønder,1083,"Region Syddanmark"
6280,Højer,0550,Tønder,1083,"Region Syddanmark"
6300,Gråsten,0540,Sønderborg,1083,"Region Syddanmark"
6310,Broager,0540,Sønderborg,1083,"Region Syddanmark"
6320,Egernsund,0540,Sønderborg,1083,"Region Syddanmark"
6330,Padborg,0580,Aabenraa,1083,"Region Syddanmark"
6340,Kruså,0580,Aabenraa,1083,"Region Syddanmark"
6360,Tinglev,0580,Aabenraa,1083,"Region Syddanmark"
6372,Bylderup-Bov,0580,Aabenraa,1083,"Region Syddanmark"
6392,Bolderslev,0580,Aabenraa,1083,"Region Syddanmark"
6400,Sønderborg,0540,Sønderborg,1083,"Region Syddanmark"
6430,Nordborg,0540,Sønderborg,1083,"Region Syddanmark"
6440,Augustenborg,0540,Sønderborg,1083,"Region Syddanmark"
6470,Sydals,0540,Sønderborg,1083,"Region Syddanmark"
6500,Vojens,0510,Haderslev,1083,"Region Syddanmark"
6510,Gram,0510,Haderslev,1083,"Region Syddanmark"
6520,Toftlund,0510,Haderslev,1083,"Region Syddanmark"
6534,Agerskov,0510,Haderslev,1083,"Region Syddanmark"
6535,"Branderup J",0550,Tønder,1083,"Region Syddanmark"
6541,Bevtoft,0510,Haderslev,1083,"Region Syddanmark"
6560,Sommersted,0510,Haderslev,1083,"Region Syddanmark"
6580,Vamdrup,0621,Kolding,1083,"Region Syddanmark"
6600,Vejen,0575,Vejen,1083,"Region Syddanmark"
6621,Gesten,0575,Vejen,1083,"Region Syddanmark"
6622,Bække,0575,Vejen,1083,"Region Syddanmark"
6623,Vorbasse,0530,Billund,1083,"Region Syddanmark"
6630,Rødding,0510,Haderslev,1083,"Region Syddanmark"
6640,Lunderskov,0621,Kolding,1083,"Region Syddanmark"
6650,Brørup,0575,Vejen,1083,"Region Syddanmark"
6660,Lintrup,0575,Vejen,1083,"Region Syddanmark"
6670,Holsted,0561,Esbjerg,1083,"Region Syddanmark"
6682,Hovborg,0530,Billund,1083,"Region Syddanmark"
6683,Føvling,0561,Esbjerg,1083,"Region Syddanmark"
6690,Gørding,0561,Esbjerg,1083,"Region Syddanmark"
6700,Esbjerg,0561,Esbjerg,1083,"Region Syddanmark"
6705,"Esbjerg Ø",0561,Esbjerg,1083,"Region Syddanmark"
6710,"Esbjerg V",0561,Esbjerg,1083,"Region Syddanmark"
6715,"Esbjerg N",0561,Esbjerg,1083,"Region Syddanmark"
6720,Fanø,0563,Fanø,1083,"Region Syddanmark"
6731,Tjæreborg,0561,Esbjerg,1083,"Region Syddanmark"
6740,Bramming,0561,Esbjerg,1083,"Region Syddanmark"
6752,Glejbjerg,0575,Vejen,1083,"Region Syddanmark"
6753,Agerbæk,0573,Varde,1083,"Region Syddanmark"
6760,Ribe,0561,Esbjerg,1083,"Region Syddanmark"
6771,Gredstedbro,0561,Esbjerg,1083,"Region Syddanmark"
6780,Skærbæk,0550,Tønder,1083,"Region Syddanmark"
6792,Rømø,0550,Tønder,1083,"Region Syddanmark"
6800,Varde,0573,Varde,1083,"Region Syddanmark"
6818,Årre,0561,Esbjerg,1083,"Region Syddanmark"
6823,Ansager,0530,Billund,1083,"Region Syddanmark"
6830,"Nørre Nebel",0573,Varde,1083,"Region Syddanmark"
6840,Oksbøl,0573,Varde,1083,"Region Syddanmark"
6851,"Janderup Vestj",0573,Varde,1083,"Region Syddanmark"
6852,Billum,0573,Varde,1083,"Region Syddanmark"
6853,"Vejers Strand",0573,Varde,1083,"Region Syddanmark"
6854,Henne,0573,Varde,1083,"Region Syddanmark"
6855,Outrup,0573,Varde,1083,"Region Syddanmark"
6857,Blåvand,0573,Varde,1083,"Region Syddanmark"
6862,Tistrup,0573,Varde,1083,"Region Syddanmark"
6870,Ølgod,0573,Varde,1083,"Region Syddanmark"
6880,Tarm,0573,Varde,1083,"Region Syddanmark"
6893,Hemmet,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6900,Skjern,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6920,Videbæk,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6933,Kibæk,0657,Herning,1082,"Region Midtjylland"
6940,"Lem St",0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6950,Ringkøbing,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6960,"Hvide Sande",0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6971,Spjald,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6973,Ørnhøj,0657,Herning,1082,"Region Midtjylland"
6980,Tim,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
6990,Ulfborg,0657,Herning,1082,"Region Midtjylland"
7000,Fredericia,0607,Fredericia,1083,"Region Syddanmark"
7080,Børkop,0630,Vejle,1083,"Region Syddanmark"
7100,Vejle,0630,Vejle,1083,"Region Syddanmark"
7120,"Vejle Øst",0630,Vejle,1083,"Region Syddanmark"
7130,Juelsminde,0766,Hedensted,1082,"Region Midtjylland"
7140,Stouby,0766,Hedensted,1082,"Region Midtjylland"
7150,Barrit,0766,Hedensted,1082,"Region Midtjylland"
7160,Tørring,0630,Vejle,1083,"Region Syddanmark"
7171,Uldum,0766,Hedensted,1082,"Region Midtjylland"
7173,Vonge,0630,Vejle,1083,"Region Syddanmark"
7182,Bredsten,0630,Vejle,1083,"Region Syddanmark"
7183,Randbøl,0630,Vejle,1083,"Region Syddanmark"
7184,Vandel,0630,Vejle,1083,"Region Syddanmark"
7190,Billund,0530,Billund,1083,"Region Syddanmark"
7200,Grindsted,0530,Billund,1083,"Region Syddanmark"
7250,Hejnsvig,0530,Billund,1083,"Region Syddanmark"
7260,"Sønder Omme",0530,Billund,1083,"Region Syddanmark"
7270,Stakroge,0530,Billund,1083,"Region Syddanmark"
7280,"Sønder Felding",0657,Herning,1082,"Region Midtjylland"
7300,Jelling,0630,Vejle,1083,"Region Syddanmark"
7321,Gadbjerg,0630,Vejle,1083,"Region Syddanmark"
7323,Give,0630,Vejle,1083,"Region Syddanmark"
7330,Brande,0630,Vejle,1083,"Region Syddanmark"
7361,Ejstrupholm,0630,Vejle,1083,"Region Syddanmark"
7362,Hampen,0740,Silkeborg,1082,"Region Midtjylland"
7400,Herning,0657,Herning,1082,"Region Midtjylland"
7430,Ikast,0756,Ikast-Brande,1082,"Region Midtjylland"
7441,Bording,0740,Silkeborg,1082,"Region Midtjylland"
7442,Engesvang,0740,Silkeborg,1082,"Region Midtjylland"
7451,Sunds,0657,Herning,1082,"Region Midtjylland"
7470,"Karup J",0657,Herning,1082,"Region Midtjylland"
7480,Vildbjerg,0657,Herning,1082,"Region Midtjylland"
7490,Aulum,0657,Herning,1082,"Region Midtjylland"
7500,Holstebro,0657,Herning,1082,"Region Midtjylland"
7540,Haderup,0657,Herning,1082,"Region Midtjylland"
7550,Sørvad,0657,Herning,1082,"Region Midtjylland"
7560,Hjerm,0661,Holstebro,1082,"Region Midtjylland"
7570,Vemb,0661,Holstebro,1082,"Region Midtjylland"
7600,Struer,0661,Holstebro,1082,"Region Midtjylland"
7620,Lemvig,0665,Lemvig,1082,"Region Midtjylland"
7650,Bøvlingbjerg,0665,Lemvig,1082,"Region Midtjylland"
7660,Bækmarksbro,0665,Lemvig,1082,"Region Midtjylland"
7673,Harboøre,0665,Lemvig,1082,"Region Midtjylland"
7680,Thyborøn,0665,Lemvig,1082,"Region Midtjylland"
7700,Thisted,0787,Thisted,1081,"Region Nordjylland"
7730,Hanstholm,0787,Thisted,1081,"Region Nordjylland"
7741,Frøstrup,0787,Thisted,1081,"Region Nordjylland"
7742,Vesløs,0787,Thisted,1081,"Region Nordjylland"
7752,Snedsted,0787,Thisted,1081,"Region Nordjylland"
7755,"Bedsted Thy",0787,Thisted,1081,"Region Nordjylland"
7760,"Hurup Thy",0671,Struer,1082,"Region Midtjylland"
7770,Vestervig,0787,Thisted,1081,"Region Nordjylland"
7790,Thyholm,0671,Struer,1082,"Region Midtjylland"
7800,Skive,0661,Holstebro,1082,"Region Midtjylland"
7830,Vinderup,0657,Herning,1082,"Region Midtjylland"
7840,Højslev,0779,Skive,1082,"Region Midtjylland"
7850,"Stoholm Jyll",0791,Viborg,1082,"Region Midtjylland"
7860,Spøttrup,0779,Skive,1082,"Region Midtjylland"
7870,Roslev,0779,Skive,1082,"Region Midtjylland"
7884,Fur,0779,Skive,1082,"Region Midtjylland"
7900,"Nykøbing M",0773,Morsø,1081,"Region Nordjylland"
7950,Erslev,0773,Morsø,1081,"Region Nordjylland"
7960,Karby,0773,Morsø,1081,"Region Nordjylland"
7970,"Redsted M",0773,Morsø,1081,"Region Nordjylland"
7980,Vils,0773,Morsø,1081,"Region Nordjylland"
7990,"Øster Assels",0773,Morsø,1081,"Region Nordjylland"
8000,"Aarhus C",0751,Aarhus,1082,"Region Midtjylland"
8200,"Aarhus N",0751,Aarhus,1082,"Region Midtjylland"
8210,"Aarhus V",0751,Aarhus,1082,"Region Midtjylland"
8220,Brabrand,0751,Aarhus,1082,"Region Midtjylland"
8230,Åbyhøj,0751,Aarhus,1082,"Region Midtjylland"
8240,Risskov,0751,Aarhus,1082,"Region Midtjylland"
8250,Egå,0751,Aarhus,1082,"Region Midtjylland"
8260,"Viby J",0751,Aarhus,1082,"Region Midtjylland"
8270,Højbjerg,0751,Aarhus,1082,"Region Midtjylland"
8300,Odder,0727,Odder,1082,"Region Midtjylland"
8305,Samsø,0741,Samsø,1082,"Region Midtjylland"
8310,"Tranbjerg J",0751,Aarhus,1082,"Region Midtjylland"
8320,Mårslet,0751,Aarhus,1082,"Region Midtjylland"
8330,Beder,0751,Aarhus,1082,"Region Midtjylland"
8340,Malling,0727,Odder,1082,"Region Midtjylland"
8350,Hundslund,0727,Odder,1082,"Region Midtjylland"
8355,Solbjerg,0751,Aarhus,1082,"Region Midtjylland"
8361,Hasselager,0751,Aarhus,1082,"Region Midtjylland"
8362,Hørning,0746,Skanderborg,1082,"Region Midtjylland"
8370,Hadsten,0710,Favrskov,1082,"Region Midtjylland"
8380,Trige,0710,Favrskov,1082,"Region Midtjylland"
8381,Tilst,0751,Aarhus,1082,"Region Midtjylland"
8382,Hinnerup,0710,Favrskov,1082,"Region Midtjylland"
8400,Ebeltoft,0706,Syddjurs,1082,"Region Midtjylland"
8410,Rønde,0706,Syddjurs,1082,"Region Midtjylland"
8420,Knebel,0706,Syddjurs,1082,"Region Midtjylland"
8444,Balle,0706,Syddjurs,1082,"Region Midtjylland"
8450,Hammel,0710,Favrskov,1082,"Region Midtjylland"
8462,"Harlev J",0751,Aarhus,1082,"Region Midtjylland"
8464,Galten,0746,Skanderborg,1082,"Region Midtjylland"
8471,Sabro,0710,Favrskov,1082,"Region Midtjylland"
8472,Sporup,0710,Favrskov,1082,"Region Midtjylland"
8500,Grenaa,0707,Norddjurs,1082,"Region Midtjylland"
8520,Lystrup,0751,Aarhus,1082,"Region Midtjylland"
8530,Hjortshøj,0751,Aarhus,1082,"Region Midtjylland"
8541,Skødstrup,0751,Aarhus,1082,"Region Midtjylland"
8543,Hornslet,0706,Syddjurs,1082,"Region Midtjylland"
8544,Mørke,0706,Syddjurs,1082,"Region Midtjylland"
8550,Ryomgård,0706,Syddjurs,1082,"Region Midtjylland"
8560,Kolind,0706,Syddjurs,1082,"Region Midtjylland"
8570,Trustrup,0706,Syddjurs,1082,"Region Midtjylland"
8581,Nimtofte,0706,Syddjurs,1082,"Region Midtjylland"
8585,Glesborg,0707,Norddjurs,1082,"Region Midtjylland"
8586,"Ørum Djurs",0707,Norddjurs,1082,"Region Midtjylland"
8592,Anholt,0707,Norddjurs,1082,"Region Midtjylland"
8600,Silkeborg,0740,Silkeborg,1082,"Region Midtjylland"
8620,Kjellerup,0740,Silkeborg,1082,"Region Midtjylland"
8632,Lemming,0740,Silkeborg,1082,"Region Midtjylland"
8641,Sorring,0710,Favrskov,1082,"Region Midtjylland"
8643,"Ans By",0740,Silkeborg,1082,"Region Midtjylland"
8653,Them,0740,Silkeborg,1082,"Region Midtjylland"
8654,Bryrup,0615,Horsens,1082,"Region Midtjylland"
8660,Skanderborg,0615,Horsens,1082,"Region Midtjylland"
8670,Låsby,0746,Skanderborg,1082,"Region Midtjylland"
8680,Ry,0615,Horsens,1082,"Region Midtjylland"
8700,Horsens,0615,Horsens,1082,"Region Midtjylland"
8721,Daugård,0630,Vejle,1083,"Region Syddanmark"
8722,Hedensted,0766,Hedensted,1082,"Region Midtjylland"
8723,Løsning,0766,Hedensted,1082,"Region Midtjylland"
8732,Hovedgård,0615,Horsens,1082,"Region Midtjylland"
8740,Brædstrup,0615,Horsens,1082,"Region Midtjylland"
8751,Gedved,0615,Horsens,1082,"Region Midtjylland"
8752,Østbirk,0615,Horsens,1082,"Region Midtjylland"
8762,Flemming,0615,Horsens,1082,"Region Midtjylland"
8763,"Rask Mølle",0766,Hedensted,1082,"Region Midtjylland"
8765,Klovborg,0615,Horsens,1082,"Region Midtjylland"
8766,"Nørre Snede",0756,Ikast-Brande,1082,"Region Midtjylland"
8781,Stenderup,0615,Horsens,1082,"Region Midtjylland"
8783,Hornsyld,0615,Horsens,1082,"Region Midtjylland"
8789,Endelave,0615,Horsens,1082,"Region Midtjylland"
8799,Tunø,0727,Odder,1082,"Region Midtjylland"
8800,Viborg,0740,Silkeborg,1082,"Region Midtjylland"
8830,Tjele,0791,Viborg,1082,"Region Midtjylland"
8831,Løgstrup,0791,Viborg,1082,"Region Midtjylland"
8832,Skals,0791,Viborg,1082,"Region Midtjylland"
8840,Rødkærsbro,0740,Silkeborg,1082,"Region Midtjylland"
8850,Bjerringbro,0710,Favrskov,1082,"Region Midtjylland"
8860,Ulstrup,0710,Favrskov,1082,"Region Midtjylland"
8870,Langå,0710,Favrskov,1082,"Region Midtjylland"
8881,Thorsø,0710,Favrskov,1082,"Region Midtjylland"
8882,Fårvang,0710,Favrskov,1082,"Region Midtjylland"
8883,Gjern,0740,Silkeborg,1082,"Region Midtjylland"
8900,"Randers C",0730,Randers,1082,"Region Midtjylland"
8920,"Randers NV",0730,Randers,1082,"Region Midtjylland"
8930,"Randers NØ",0730,Randers,1082,"Region Midtjylland"
8940,"Randers SV",0710,Favrskov,1082,"Region Midtjylland"
8950,Ørsted,0707,Norddjurs,1082,"Region Midtjylland"
8960,"Randers SØ",0710,Favrskov,1082,"Region Midtjylland"
8961,Allingåbro,0707,Norddjurs,1082,"Region Midtjylland"
8963,Auning,0706,Syddjurs,1082,"Region Midtjylland"
8970,Havndal,0730,Randers,1082,"Region Midtjylland"
8981,Spentrup,0730,Randers,1082,"Region Midtjylland"
8983,"Gjerlev J",0730,Randers,1082,"Region Midtjylland"
8990,Fårup,0730,Randers,1082,"Region Midtjylland"
9000,Aalborg,0851,Aalborg,1081,"Region Nordjylland"
9200,"Aalborg SV",0851,Aalborg,1081,"Region Nordjylland"
9210,"Aalborg SØ",0851,Aalborg,1081,"Region Nordjylland"
9220,"Aalborg Øst",0851,Aalborg,1081,"Region Nordjylland"
9230,"Svenstrup J",0840,Rebild,1081,"Region Nordjylland"
9240,Nibe,0820,Vesthimmerlands,1081,"Region Nordjylland"
9260,Gistrup,0840,Rebild,1081,"Region Nordjylland"
9270,Klarup,0851,Aalborg,1081,"Region Nordjylland"
9280,Storvorde,0851,Aalborg,1081,"Region Nordjylland"
9293,Kongerslev,0840,Rebild,1081,"Region Nordjylland"
9300,Sæby,0813,Frederikshavn,1081,"Region Nordjylland"
9310,Vodskov,0851,Aalborg,1081,"Region Nordjylland"
9320,Hjallerup,0810,Brønderslev,1081,"Region Nordjylland"
9330,Dronninglund,0810,Brønderslev,1081,"Region Nordjylland"
9340,Asaa,0810,Brønderslev,1081,"Region Nordjylland"
9352,Dybvad,0810,Brønderslev,1081,"Region Nordjylland"
9362,Gandrup,0851,Aalborg,1081,"Region Nordjylland"
9370,Hals,0810,Brønderslev,1081,"Region Nordjylland"
9380,Vestbjerg,0851,Aalborg,1081,"Region Nordjylland"
9381,Sulsted,0849,Jammerbugt,1081,"Region Nordjylland"
9382,Tylstrup,0810,Brønderslev,1081,"Region Nordjylland"
9400,Nørresundby,0851,Aalborg,1081,"Region Nordjylland"
9430,Vadum,0849,Jammerbugt,1081,"Region Nordjylland"
9440,Aabybro,0810,Brønderslev,1081,"Region Nordjylland"
9460,Brovst,0849,Jammerbugt,1081,"Region Nordjylland"
9480,Løkken,0810,Brønderslev,1081,"Region Nordjylland"
9490,Pandrup,0849,Jammerbugt,1081,"Region Nordjylland"
9492,Blokhus,0849,Jammerbugt,1081,"Region Nordjylland"
9493,Saltum,0849,Jammerbugt,1081,"Region Nordjylland"
9500,Hobro,0791,Viborg,1082,"Region Midtjylland"
9510,Arden,0840,Rebild,1081,"Region Nordjylland"
9520,Skørping,0840,Rebild,1081,"Region Nordjylland"
9530,Støvring,0840,Rebild,1081,"Region Nordjylland"
9541,Suldrup,0820,Vesthimmerlands,1081,"Region Nordjylland"
9550,Mariager,0730,Randers,1082,"Region Midtjylland"
9560,Hadsund,0840,Rebild,1081,"Region Nordjylland"
9574,Bælum,0840,Rebild,1081,"Region Nordjylland"
9575,Terndrup,0840,Rebild,1081,"Region Nordjylland"
9600,Aars,0820,Vesthimmerlands,1081,"Region Nordjylland"
9610,Nørager,0820,Vesthimmerlands,1081,"Region Nordjylland"
9620,Aalestrup,0791,Viborg,1082,"Region Midtjylland"
9631,Gedsted,0791,Viborg,1082,"Region Midtjylland"
9632,Møldrup,0791,Viborg,1082,"Region Midtjylland"
9640,Farsø,0820,Vesthimmerlands,1081,"Region Nordjylland"
9670,Løgstør,0820,Vesthimmerlands,1081,"Region Nordjylland"
9681,Ranum,0820,Vesthimmerlands,1081,"Region Nordjylland"
9690,Fjerritslev,0849,Jammerbugt,1081,"Region Nordjylland"
9700,Brønderslev,0810,Brønderslev,1081,"Region Nordjylland"
9740,"Jerslev J",0810,Brønderslev,1081,"Region Nordjylland"
9750,Østervrå,0810,Brønderslev,1081,"Region Nordjylland"
9760,Vrå,0810,Brønderslev,1081,"Region Nordjylland"
9800,Hjørring,0860,Hjørring,1081,"Region Nordjylland"
9830,Tårs,0813,Frederikshavn,1081,"Region Nordjylland"
9850,Hirtshals,0860,Hjørring,1081,"Region Nordjylland"
9870,Sindal,0813,Frederikshavn,1081,"Region Nordjylland"
9881,Bindslev,0813,Frederikshavn,1081,"Region Nordjylland"
9900,Frederikshavn,0813,Frederikshavn,1081,"Region Nordjylland"
9940,Læsø,0825,Læsø,1081,"Region Nordjylland"
9970,Strandby,0813,Frederikshavn,1081,"Region Nordjylland"
9981,Jerup,0813,Frederikshavn,1081,"Region Nordjylland"
9982,Ålbæk,0813,Frederikshavn,1081,"Region Nordjylland"
9990,Skagen,0813,Frederikshavn,1081,"Region Nordjylland"
